itemName,itemDescription, picture,  Type, Brand, Size, Price, Url, Onsale, discount ,,,
Arbor 25 Year Element Camber Snowboard,Description: Arbor 25 Year Element Camber Snowboard                        Arbor was launched in 1995 with a small collection of environmentally friendly snowboards. Each board was made with a sustainable Hawaiian Koa wood top and other alternative materials. Over the next 15 years Koa became our calling card anchoring the Brand’s vibe and our sustainability craftsmanship and performance message. The Koa was always secured by our founders who believe the best way to ensure something is sustainable is to know its source. The first Koa came from a forest restoration project on Maui where dead trees were removed by helicopter and sold to fund the effort. That work is done and the land was added to the Haleakala National Park where it will be forever protected. When we founded Arbor we also started our Returning Roots program which is dedicated to the preservation of Hawaii’s Koa Forests. In 2000 we stopped using Koa as sustainable sources became hard to find but we continued on with Returning Roots giving back to this critical natural and cultural treasure which is so closely tied to the roots of the surf skate snow way of life.To celebrate our 25th Anniversary we used the last two Koa logs sourced by Arbor’s co-founder Chris Jensen to create a limited edition Koa topped Element. The Element is our cornerstone Mountain-Twin. For 25 years it’s been the board we’ve built our line around. We’re proud to offer it one last time with Hawaiian Koa.  Key Features of Arbor 25 Year Element Camber Snowboard: 3600 Fully Wrapped SidewallsMixed GlassingKoa Powerply2x4 12 Pack InsertsRecycled Steel EdgeDouble Barrel CoreWend Natural WaxBio-ResinFactory TunedResort Mountain TwinFlex Meter: 6/103-Year Warranty DimensionsLength153156159Effective Edge (cm)114.4117.1119.8Tip Length (cm)22.322.5226Tail Length (cm)21.321.521.6Tip Width (cm)28.829.129.4Waist Width (cm)24.9525.125.3Tail Width (cm)28.829.129.4Sidecut (m)7.657.87.95,static/img/loading.gif,Snowboards,Arbor,153cm-156cm-159cm,599.99,https://www.The-House.com/9853ar25yec21zz-arbor-snowboards.html,F,,,,
Arbor Clovis Snowboard,Description: Arbor Clovis Snowboard                        The Clovis is inspired by Mark Carter’s pursuit of chasing technical lines in steep and deep terrain. Increased volume in the nose for float matched with System Camber and a tapered outline delivers confidence and performance riding in any terrain.   Key Features of Arbor Clovis Snowboard: American Black Walnut PowerplyMixed GlassingBio-Plastic TopsheetDouble Barrel CoreSintered + BaseRecycled Steel Edge3600 Fully Wrapped Sidewalls2x4 14 Pack Inserts1 cm TaperAWD Carbon A-FrameBio-ResinWend Natural WaxFactory TunedDirectional Fun CamberFlex Meter: 6/103-Year Warranty DimensionsLength157159161Effective Edge (cm)111.7113.5115.3Tip Length (cm)32.93333.1Tail Length (cm)19.92020.1Tip Width (cm)29.629.830Waist Width (cm)25.625.725.8Tail Width (cm)28.82929.2Sidecut (m)7.857.958.05,static/img/loading.gif,Snowboards,Arbor,159cm-161cm,549.99,https://www.The-House.com/9857arclov21zz-arbor-snowboards.html,F,,,,
Nitro Pantera Wide Snowboard,Description: Nitro Pantera Wide Snowboard                        A powerful legacy that represents all that is badass in snowboarding built for the guys looking for speed precision and unparalleled performance to push their limits and carve their path after their own rules!  Key Features of Nitro Pantera Wide Snowboard: Shape: Tapered DirectionalCamber: TrueWidth: WideFlex: MountainSidecut: ProgressivePower Lite CoreTri-Lite LaminatesDiamond Band2.0 Sintered Damast Speed FormulaReflex Core ProfileFlex Rating: 8/10Backcountry: 8/10All Mountain: 10/10Park: 2/10 DimensionsLength169W166W163WRunning Length128125123Nose Width32.132.131.9Waist Width27.127.227.1Tail Width31.731.731.5Sidecut9.8/7.89.6/7.69.5/7.5,static/img/loading.gif,Snowboards,Nitro,163cm (W)-166cm (W)-169cm (W),539.95,https://www.The-House.com/nipwm166780zz-nitro-snowboards.html,T,(10% Off),,,
Burton Family Tree Moon Buggy Blem Snowboard,Description: Burton Family Tree Moon Buggy Blem Snowboard Save big on blems! This is a new product discounted due to minor manufacturer cosmetic blemishes like graphic or color irregularites or minor scuffs or bumps. These will not affect the performance of the product.Wider longer surfier heck we might as well just say funner in all conditions. Float in a surf-like state over interstellar landscapes on this playfully plus-sized rig. The Moon Buggy takes a big-kahuna approach to playful pow riding. The spaceship vibes stem from swallow-inspired 3-D construction in the tail which complements the big nose for effortless float no matter how deep the swell gets.Please note: Channel inserts are not included.  Key Features of Burton Family Tree Moon Buggy Blem Snowboard: Bend: Directional CamberShape/Flex: Directional [20mm Taper] / DirectionalCore: FSC™ Certified Dragonfly™ 600G Core with Multizone EGD™Fiberglass/Base: 45° Carbon Highlights / Recycled Sintered WFOThe Channel® Super Sap® Epoxy Infinite Ride™ Filet-O-Flex Internal Swallow TailPersonality: 3 - 6 (Playful - Medium)PARK: 2GROOMERS: 3BACKCOUNTRY: 10Please note: Channel inserts are not included. DimensionsLength (cm)158168Effective Edge (cm)113.5123.5Tip Width (cm)30.2731.6Tail Width (cm)29.2730.6Waist Width (cm)26.227.2Sidecut (m)88.8 The Channel® - Stronger faster easier and designed to help dial-in the perfect stance for you - The Channel® gives you ultimate control of your stance and your board in a design compatible with all major bindings (not just Burton's).,static/img/loading.gif,Snowboards,Burton,168cm,409.95,https://www.The-House.com/buftmm168095zz-burton-snowboards.html,T,(37% Off),,,
GNU Gremlin Snowboard,Description: GNU Gremlin Snowboard                        The Gremlin. A one board quiver for advanced snowboarders looking to get more attention from the chair and in the bar. Floaty nose sniffs out powder camber body pops over skiers and ropelines. Sintered base scratches rocks and crushes people who didn’t know you were racing them to the bottom. The only snowboard on the planet that tells the truth…lies are to hard to remember when fire burns. A great idea that should have never been…Grab a Gremlin!   Key Features of GNU Gremlin Snowboard: Core: Aspen/Paulownia: Sustainably Harvested Lighter Stronger And PoppyGlass: Tri-Ax/Bi-Ax: Strong And PoppyTop: Eco-Sublimated Bio Beans Top, Tough And Environmentally NiceBase: Sintered Knife-Cut: Fast Tough And Holds WaxSidewalls: UHMW: Tough And FastCamber3: Correct CamberAggression - Control/Precision/PowerCamber/Mild Rocker/CamberUnreal Edge Hold - Magne-TractionSerrated Steak Knife TechnologyHand Built in the USA by Snowboarders with Jobs!All Mountain Freeride/DirectionalArt by Shawn BishopFlex: Medium/Firm DimensionsLength155Contact Length108Nose Width31.3Waist Width26.4Tail Width30.1Sidecut7.2,static/img/loading.gif,Snowboards,GNU,155cm,499.99,https://www.The-House.com/9855gngrem21zz-gnu-snowboards.html,F,,,
Never Summer Proto Synthesis Wide Snowboard,Description: Never Summer Proto Synthesis Wide Snowboard                        In primitive snowboards camber became the nucleus of snowboarding. Positive and neutral energy was stored in the camber and negative energy hung around the core. An explosion of positive energy needed tobe created to further snowboard performance. The NS snowboard scientists broke apart the nucleus and created a Shock Wave of energy. We introduce to you the most massive store of positive energy ever created.. the Proto Synthesis.   DimensionsLength154W157W160W163WEdge118.4121.1123.6126.5Nose Width30.93131.231.3Waist Width26.126.326.526.6Tail Width30.93131.231.3SidecutVARIO 7342VARIO 7639VARIO 7857VARIO 8075,static/img/loading.gif,Snowboards,Never Summer,157cm (W)-160cm (W)-163cm (W),599.99,https://www.The-House.com/nepswm157823zz-never-summer-snowboards.html,F,,,,
Chamonix Cobra LTD Wide Snowboard,Description: Chamonix Cobra LTD Wide Snowboard                        The Cobra LTD combines all of the park slaying features of counterpart but with some special additives which make this thing even more fierce! We added paulownia wood to the The El Tigre's core which reduces the weight while increasing pop and super speedy sintered base will make sure you have enough power to clear the biggest gaps. A zero camber profile base with true twin shape and swallowed nose and tail for reduced swing weight makes the Cobra LTD.  Key Features of Chamonix Cobra LTD Wide Snowboard Art by Ames Bros Sintered BasePoplar+ Hardwood StringersCarbon StringersZero Camber ProfileTwin Shape6/10 Flexi DimensionsLength152W155W158W161WEffective Edge116.5115.5118.5121.1Tip Width30.330.531.830.6Tail Width30.330.531.830.6Waist Width262626.625.4Sidecut7.67.67.97.3Stance Range52-6452-6452-6452-64,static/img/loading.gif,Snowboards,Chamonix,152cm-155cm-158cm,279.95,https://www.The-House.com/9852chcoblw21zz-chamonix-snowboards.html,F,,,,
Bataleon Fun.Kink Snowboard,"Description: Bataleon Fun.Kink Snowboard                        The Fun.Kink is the official ""funnest ride on Earth"". It''s built to transition from park laps to all-mountain cruising with the snap of a finger and it''s perfectly tailored for beginners and experts alike.   Key Features of Bataleon Fun.Kink Snowboard: 3D Profile: Twin 3BT + SidekickSidebase Uplift: Tail: Medium Uplift Nose: Medium UpliftCamber Profile: Mellow CamberBiax LaminateLight CoreSuper Slick XFlip FlopDirectional TwinLevel: Beginner/AdvancedFlex: 4/10",static/img/loading.gif,Snowboards,Bataleon,149cm-151cm,429.95,https://www.The-House.com/9849bafunk21zz-bataleon-snowboards.html,F,,,,
Jones Ultra Mountain Twin Snowboard,Description: Jones Ultra Mountain Twin Snowboard                        The Ultra Mountain Twin is a lean and mean directional twin freestyle board built with speed boosting chatter sucking premium materials. It’s designed for the expert freerider who likes to throw big tricks outside the terrain park. We’ve completely redesigned the shape of the Ultra Mountain Twin for 2021 by adding a more blunted tip profile a 3D Contour Base 2.0 and Traction Tech 3.0 edges. The blunted tips reduce weight Traction Tech keeps you locked in on firm snow and the 3D Contour Base makes every turn more effortless. Balanced rocker in the tip and tail deliver serious float in pow while camber underfoot gives the Ultra Mountain Twin snap and hold on hard pack. The Sintered 9900 base provides the speed boost you need to go big off any feature and the Flax/Basalt Power Stringers + new FSC™ Ash Veneer topsheet provide the stability to stomp. The new Ultra Twin also has added stance options with our new Freestyle/Freeride Stance Pack.  Key Features of Jones Ultra Mountain Twin Snowboard: Directional TwinTwin Flex patternBlunt NoseTraction Tech 3.0Progressive SidecutUltra ConstructionFSC Power CoreFSC Ash VeneerPower Sustainable Basalt StringersTriax FiberglassSintered 9900 BaseFreeride Freestyle PackOversized Recycled EdgesRecycled Black ABSWend Natural WaxBio ResinFactory TunedFlip-Flop Base3D Base Contour 2.0Profile: CamRockArt by Joseph ToneyFlex: 9/10 DimensionsLengths154157160163Contact Length (cm)108.6111113.4115.8Effective Edge Length (cm)118.6121123.4125.8Tip Width (cm)29.229.63030.3Waist Width (cm)25.125.425.726Tail Width (cm)29.229.63030.3Sidecut (m)7.67.888.2,static/img/loading.gif,Snowboards,Jones,154cm-157cm-160cm-163cm,599.95,https://www.The-House.com/9854jnulmt21zz-jones-snowboards.html,F,,,,
K2 Manifest Team Wide Snowboard,Description: K2 Manifest Team Wide Snowboard                        The input that we got from our riders drives the direction of our product line and we went straight to the source to add a couple pro level tweaks to the team favorite Manifest. The Manifest Team references a shape construction and camber profile that our Team trusts daily and we''ve upgraded it with a faster-than-hell 5500 Carbon Infused Race base and our all-new Bambooyah Pro Core backed by a 5 year warranty against breakages.   Key Features of K2 Manifest Team Wide Snowboard: Directional Combination Camber ProfileBambooyah Pro Core ICG 20 Triax GlassCarbon DarkWebCarbon Infused 5500 Sintered Base2x4 InsertsFlex: 7/10 DimensionsLength157W160W164WEffective Edge (cm)119122127Nose Width (cm)30.330.731.2Waist Width (cm)2626.226.4Tail Width (cm)30.330.731.2Sidecut (cm)8.78.88.9,static/img/loading.gif,Snowboards,K2,160cm (W)-164cm (W),599.95,https://www.The-House.com/9860k2manftw21zz-k2-snowboards.html,F,,,,
Never Summer Heritage Drag-Free Snowboard,Description: Never Summer Heritage Drag-Free Snowboard                        The Heritage is our longest standing tradition. The Heritage has proven to be one of our greatest all mountain boards ever created. Proudly sporting our Original Rocker Camber profile and an unapologetic nod on Never Summer''s history. The Heritage is back for another year in all of its original glory.   DimensionsLength164Edge126Nose Width33.2Waist Width28.5Tail Width33.2SidecutVARIO 789,static/img/loading.gif,Snowboards,Never Summer,164cm,599.99,https://www.The-House.com/nehdm164707zz-never-summer-snowboards.html,F,,,,
Rossignol Jibsaw Heavy Duty Snowboard,Description: Rossignol Jibsaw Heavy Duty Snowboard                        The full-throttle freestyle board our team has been asking for the new JIBSAW HEAVY DUTY boasts a beefier stiffer core profile and twin shape that’s designed to go BIG. Our AmpTek Elite camber/rocker profile and Serrated Edge technology supplies our most explosive blend of pop stability and edge grip for committed freestyle and all-mountain riders seeking heavy duty power and performance.  Key Features of Rossignol Jibsaw Heavy Duty Snowboard Shape/Flex/Inserts: Twin/Twin/CenteredRocker/Camber: Amptek EliteBase: Sintered 7500Sidecut: Serrated EdgesCore: FSCÔäó Certified Wood CBF2Flex: 9/10 DimensionsLength (cm)155157Effective Edge (cm)117118.5Tip Width (cm)29.629.7Tail Width (cm)29.629.7Waist Width (cm)25.225.3Sidecut (m)7.37.4,static/img/loading.gif,Snowboards,Rossignol,155cm-157cm,340.95,https://www.The-House.com/9855rojshd20zz-rossignol-snowboards.html,T,(38% Off),,,
DC EMB Snowboard,Description: DC EMB Snowboard                        To the rider’s eye the landscape is a playground where every bump and contour presents new possibilities. Skateboarding taught us that. And like a totem connecting DC’s skate and snow heritage the EMB (Every Man’s Board) is a versatile all-terrain directional with a mean build sheet. Graphics feature original 90s-era Tobin Yelland photos of San Francisco’s iconic “Embarcadero” skate plaza sit atop the polished fi nish of our new PLT topsheet.  Key Features of DC EMB Snowboard: Traditional CamberReactive CoreBiax glassSintered SupremePLT TopsheetFlex Rating: MediumCamber: +6mm DimensionsLength (cm)152156160Running Length (cm)110112114Camber ProfileLock & Load CamberLock & Load CamberLock & Load CamberTip Length (cm)222426Tail Length (cm)202020Waist Width (cm)25.225.626Tip Width (cm)29.63030.5Tail Width (cm)29.63030.5Sidecut Radius (m)6.97.17.2Camber (mm)666,static/img/loading.gif,Snowboards,DC,152cm-156cm-160cm,287.95,https://www.The-House.com/9852dcembmul21zz-dc-snowboards.html,T,(20% Off),,,
